@type,@id,datePublished,headline,reviewBody,inLanguage,itemReviewed.@id,author.@type,author.name,author.url,reviewRating.@type,reviewRating.bestRating,reviewRating.worstRating,reviewRating.ratingValue,publisher.@id
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6537c38cfcaf9eba7b9bc6a9,2023-10-24 15:15:57+00:00,Worst resale value car I ever own!!,"Worst resale value car I ever own!!! bought model Y back in December 2022 and now I have $30,000 negative equity! Tesla drop the MSRP 2 times since my purchase. Zero loyalty. Extremely bad experience with purchasing this car. Go explore your other options.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,David Ghoreishi,https://www.trustpilot.com/users/6537c38574f2ca00120173dd/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/651c81adcbf103878fa82a22,2023-10-03 23:03:41+00:00,Tesla Overpriced Garbage,"Seemingly Nothing about Tesla is as appears online or sales, from Ridiculous Insurance ratings/pricing to the degradation of the Battery over a few years, daily battery mileage.  ITs all BS.  The time waiting for hours and hours on phone for anyone to assist.  12V battery issues, Paint issues that clearly are issues for this brand.  Overall Tesla is over priced and spend much time needed repairs in a system who can't keep up with the number of problems with the cars.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Zachary Lucas,https://www.trustpilot.com/users/651c819930a6150012043116/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6568feca418c9d23c4dd28d0,2023-11-30 23:29:46+00:00,Really poor borderline nightmare,Really poor Let us buy car without any introduction to the car    Not even 5 minutes    Let us leave without a charger    Did no let us know it would take 10 days to get a usable charger      Sold us the new car with battery only 40% charged    Now trying to return the wall charger we bought.  A nightmare   Can’t do via app as online instructions say   Got someone to pick up phone after 30 minute wait   She could not help     This is all in the first 7 days of ownership! I can only imagine the service nightmares going forward !!  Dr G Princeton NJ,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Brian Gibbs,https://www.trustpilot.com/users/6568febbb73239001228ab66/,Rating,5,1,2,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/654a726ba2f69857d8668168,2023-11-07 19:22:51+00:00,Attrocious and arrogant..,"They may have a good car but absolutely rubbish company and customer experience. They think they own the car even after it has been sold. I leased a car from company that is promoted by Tesla, but now don't even have access to all features advertised. I have been told because I am not the owner of the car, so I can't access full features. Customer services is even worse , they just simply answer what's written on web page without understanding.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Sushil Jindal,https://www.trustpilot.com/users/5d47f01f6eeed6ec8dbec693/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/654bec69a760a639fd45307c,2023-11-08 22:15:37+00:00,"Bad batteries, bad cars.","Not a recommended first car to get. The battery can easily explode anytime you don't use the car. I bought a Model 3 last year, and the battery exploded due to a high radioactive exposure in my house. Not my fault that I even bought the car in the first place! I recently bought some new batteries just to test another explosion.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,matteo panguban,https://www.trustpilot.com/users/654821e5cba58e00129a31dd/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6541192faba3a376a1a78fdc,2023-10-31 17:11:43+00:00,Impossible to contact.,Impossible to contact..  Unhelpful service.  May be a great car to own but definitely deserving of a 1* rating.  So far I have visited two dealers and exchanged emails with five different people for a simple question.  Still waiting for two of the promised call-backs to materialise.As a shareholder I am appalled.  As a car buyer I am sticking with BMW,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Ian Robertson,https://www.trustpilot.com/users/6541191c7476ab0012629cfb/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/65905b57f5d8f881ee796207,2023-12-30 20:03:04+00:00,Great service from the Tesla team in…,Great service from the Tesla team in IrelandColm and Jim were especially helpful in enabling me to complete an order and receive delivery right at the end of the year.  Really appreciate it.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Pat Lardner,https://www.trustpilot.com/users/65905b4ff8e9440011cb8d49/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/65575354d39d310abcf36383,2023-11-17 13:49:40+00:00,Tesla are stealing my money on charging for,Currently being charged for Tesla charging on my credit card for charging I am not using - I was even out of the country with my Tesla when it was being charged for UK charging at one point. This is fraud and I have been trying to resolve for over 6 months. Asked to speak to complaints and firstly you can't you have to email and secondly when you do the email address bounces back as unknown at Tesla,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Vince Tickel,https://www.trustpilot.com/users/4e97119b00006400010d2186/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6504a30342d57d9d9048e1bf,2023-09-15 20:31:31+00:00,VERY Poor Tesla Solar customer service!!,"VERY Poor Tesla Solar customer service!!! we have solar in two houses and it stopped generating electricity. Called Tesla 12 times, finally they admitted they pushed new software version that generated an error in our system. No remote fix, Yes appointment in two weeks. Such a bad  experience. I will never do Tesla in ANY of my homes. and.. good they are dropping solar.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,yuval,https://www.trustpilot.com/users/6504a2f54a736c00121a9995/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/65043eddacc960d9b923f0a2,2023-09-15 13:24:13+00:00,I’ve left one star as you can’t leave…,I’ve left one star as you can’t leave zero…. Tesla Glasgow service centre is an absolute disgrace of a place the worst workmanship I’ve ever seen. Replaced faulty parts with damaged parts and not fitted correctly also Damaged bodywork and interior trims and try to deny it. And repeatedly having to go back for the same problem. Absolutely useless service centre with a workshop supervisor that constantly lies.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Hue Higgins,https://www.trustpilot.com/users/64d1fac2ea902300116979ec/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/65296a8c64c997eb6efa2c16,2023-10-13 18:04:28+00:00,Absolutely abysmal customer service,"Absolutely abysmal customer service. Might as well be talking to a brick wall. I would say the worst customer service I've ever recieved from any car company ever. I assume their interview process for hiring staff must be, can you breath, yes you have the job. Utterly shameful.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Chris M,https://www.trustpilot.com/users/5bb3a77e4de5666d34854e06/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6509bca1cd86d41acc58145a,2023-09-19 17:22:09+00:00,Good luck…,"I have been trying g to add a vehicle on the tesla app. Uploaded all documents, it’s stated 3-5 days. 2 weeks later, re-uploaded documents again but still no vehicle or access on the tesla app Very poor customer service, no communication or updates. No one really knows what’s happening Extremely disappointing. Good Luck!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Tabassum Yousuf Dyer,https://www.trustpilot.com/users/6509bc965ca2b80012dc469f/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/651dd83676f97d830d65674f,2023-10-04 23:25:10+00:00,If you have any problems you’re on your own,"Where to start with Tesla? Picked up the car from Manchester airport - filthy. Within 2 days complained that the rear bumper was off white/cream compared to the rest of the car - told this is normal and no corrective action would be taken. Problem with the driver’s seat moving - apparently a feature within tolerance limits,  which may leave the customer very annoyed but which Tesla refused to do anything about after numerous requests. Sold the car and took a big hit due to the mis-coloured bumper (has the car been in an accident sir?). After 35 years of buying new cars this was by far my worst experience and I will never go near Tesla again.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Bryan DD,https://www.trustpilot.com/users/5e0a491131bb5a1d16928dc3/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/659e62a817829847d94b5323,2024-01-10 11:26:01+00:00,Called for help and they get rude fast.,Called for help and they get rude fast.Calling to ask questions and seek help with the app due to a 403 error and the customer service is just rude and rushed. They could careless about me and my guess is they only wanted to talk to someone they could sell something to. Rude and rushed. I hope this is not what I have to look forward to.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Vaclav,https://www.trustpilot.com/users/659bfbc517a83b001217ba71/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
